date,service_id,agency_name,trip_id,trip_headsign,direction_id,route_id,route_short_name,route_long_name,route_desc,route_type,route_color,shape_id,shape_points,wheelchair_accessible,bikes_allowed,weekday,weekend,ridership_count,avg_wait_time_min,avg_delay_min,fare_collected,weather_condition,bus_id,driver_id
2025-11-03,3302,London Transit,2235157,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,52,9.5,2.5,169.0,Cloudy,BUS7090,DRV9940
2025-10-03,3302,London Transit,2234352,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,46,7.8,1.0,149.5,Cloudy,BUS4656,DRV4068
2025-10-22,3602,London Transit,2234448,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,56,7.9,0.9,182.0,Snow,BUS2273,DRV0697
2025-10-28,3302,London Transit,2234311,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,47,5.7,4.9,152.75,Sunny,BUS1247,DRV9331
2025-10-27,3302,London Transit,2235128,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,42,6.2,2.7,136.5,Cloudy,BUS7095,DRV9940
2025-11-12,3602,London Transit,2234445,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,50,6.6,2.4,162.5,Sunny,BUS8028,DRV0697
2025-10-13,30,London Transit,2237904,17A Argyle Mall via Oxford,0,17,17,Route 17,,3,6BCFF6,75814,487,0,0,1,0,38,6.6,2.7,123.5,Rain,BUS2301,DRV6151
2025-09-22,3602,London Transit,2234121,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,32,7.0,3.7,104.0,Cloudy,BUS7314,DRV6758
2025-10-31,3302,London Transit,2234350,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,54,6.5,5.6,175.5,Sunny,BUS9562,DRV4068
2025-10-29,3602,London Transit,2234158,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,46,3.8,4.1,149.5,Snow,BUS3459,DRV6758
2025-10-21,3302,London Transit,2234062,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,49,7.7,0.9,159.25,Rain,BUS5471,DRV8064
2025-09-18,3302,London Transit,2235136,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,59,4.7,0.4,191.75,Rain,BUS8079,DRV9940
2025-11-14,3302,London Transit,2234167,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,40,5.9,3.6,130.0,Rain,BUS7775,DRV8064
2025-11-04,3302,London Transit,2234278,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,33,6.3,4.0,107.25,Sunny,BUS9315,DRV9331
2025-09-24,3602,London Transit,2234070,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75744,88,0,0,1,0,46,3.1,0.6,149.5,Sunny,BUS4588,DRV6758
2025-10-31,3302,London Transit,2234297,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,42,6.5,6.4,136.5,Rain,BUS5721,DRV9331
2025-10-17,3302,London Transit,2234305,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,66,11.0,2.1,214.5,Rain,BUS9078,DRV9331
2025-11-14,3602,London Transit,2234401,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,55,5.1,2.9,178.75,Sunny,BUS2826,DRV0697
2025-11-17,3602,London Transit,2234363,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,61,3.8,2.4,198.25,Sunny,BUS2617,DRV0697
2025-11-17,3602,London Transit,2234455,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,45,6.4,1.3,146.25,Cloudy,BUS8312,DRV0697
2025-10-17,3302,London Transit,2235155,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,41,7.3,2.4,133.25,Sunny,BUS4599,DRV9940
2025-11-11,3302,London Transit,2234085,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,43,3.7,2.0,139.75,Rain,BUS9173,DRV8064
2025-09-23,3302,London Transit,2234304,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,51,5.8,2.9,165.75,Cloudy,BUS4468,DRV9331
2025-11-03,3302,London Transit,2235152,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,60,4.2,3.5,195.0,Sunny,BUS4321,DRV9940
2025-10-09,3302,London Transit,2235134,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,53,3.9,3.9,172.25,Rain,BUS5938,DRV9940
2025-10-06,3302,London Transit,2235097,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,7.4,3.1,149.5,Snow,BUS1949,DRV9940
2025-10-15,3302,London Transit,2234279,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,63,7.1,1.6,204.75,Rain,BUS9103,DRV9331
2025-10-30,3602,London Transit,2234501,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,44,5.9,3.6,143.0,Cloudy,BUS0271,DRV0697
2025-11-10,3302,London Transit,2234277,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,37,2.6,3.4,120.25,Cloudy,BUS6372,DRV9331
2025-10-03,3302,London Transit,2234098,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75744,88,0,0,1,0,49,6.4,0.0,159.25,Sunny,BUS5981,DRV8064
2025-10-10,3602,London Transit,2234183,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,40,7.0,1.3,130.0,Sunny,BUS8624,DRV6758
2025-10-16,3302,London Transit,2234159,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,58,2.0,2.7,188.5,Cloudy,BUS7049,DRV8064
2025-10-13,30,London Transit,2239801,Fanshawe College via Fanshawe Park Rd,1,25,25,Route 25,,3,DDBD85,75870,211,0,0,1,0,51,2.6,0.0,165.75,Sunny,BUS3981,DRV7963
2025-10-14,3302,London Transit,2234278,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,50,8.3,3.3,162.5,Cloudy,BUS9315,DRV9331
2025-09-17,3602,London Transit,2234372,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,36,6.0,2.2,117.0,Windy,BUS3144,DRV0697
2025-11-18,3302,London Transit,2234141,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,50,5.6,4.8,162.5,Sunny,BUS9650,DRV8064
2025-10-24,3302,London Transit,2234091,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,52,4.3,0.4,169.0,Rain,BUS9613,DRV8064
2025-11-02,6404,London Transit,2234558,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,0,1,43,5.1,1.5,139.75,Sunny,BUS0891,DRV5995
2025-10-09,3302,London Transit,2235061,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,59,7.5,1.7,191.75,Cloudy,BUS5255,DRV9940
2025-11-10,3302,London Transit,2235032,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,52,7.2,1.2,169.0,Cloudy,BUS0781,DRV9940
2025-09-15,3602,London Transit,2234505,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75755,102,0,0,1,0,29,6.1,2.4,94.25,Cloudy,BUS0851,DRV0697
2025-10-10,3602,London Transit,2234424,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,60,2.3,2.7,195.0,Sunny,BUS3455,DRV0697
2025-11-14,3302,London Transit,2235118,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,6.6,0.9,149.5,Cloudy,BUS0752,DRV9940
2025-09-18,3302,London Transit,2234306,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,49,4.9,1.3,159.25,Snow,BUS0373,DRV9331
2025-11-12,3302,London Transit,2235121,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,46,8.1,4.0,149.5,Sunny,BUS5068,DRV9940
2025-11-04,3302,London Transit,2235119,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,55,3.1,2.7,178.75,Sunny,BUS7362,DRV9940
2025-11-03,3302,London Transit,2234156,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,58,7.8,0.7,188.5,Sunny,BUS3548,DRV8064
2025-11-04,3302,London Transit,2234434,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,49,6.2,3.9,159.25,Sunny,BUS0338,DRV4068
2025-11-03,3302,London Transit,2235020,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,64,7.9,3.8,208.0,Windy,BUS3508,DRV9940
2025-09-23,3302,London Transit,2234429,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,47,4.5,3.4,152.75,Cloudy,BUS8509,DRV4068
2025-11-17,3302,London Transit,2234270,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,50,4.8,2.3,162.5,Rain,BUS4751,DRV9331
2025-11-22,3903,London Transit,2234218,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,0,1,42,5.1,1.2,136.5,Sunny,BUS3451,DRV1714
2025-10-24,3302,London Transit,2234301,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,53,8.6,3.5,172.25,Cloudy,BUS1568,DRV9331
2025-10-29,3302,London Transit,2234077,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,53,7.2,1.7,172.25,Cloudy,BUS6315,DRV8064
2025-11-20,3302,London Transit,2235057,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,60,7.6,0.7,195.0,Windy,BUS4628,DRV9940
2025-11-17,3602,London Transit,2234502,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,54,3.8,2.8,175.5,Rain,BUS3552,DRV0697
2025-09-17,3602,London Transit,2234401,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,61,5.9,3.7,198.25,Sunny,BUS2826,DRV0697
2025-09-27,3903,London Transit,2235198,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,57,5.4,3.9,185.25,Cloudy,BUS1131,DRV5899
2025-11-21,3302,London Transit,2234149,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,54,5.8,2.2,175.5,Rain,BUS4347,DRV8064
2025-10-27,3302,London Transit,2235050,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,49,3.9,1.6,159.25,Cloudy,BUS3189,DRV9940
2025-09-26,3302,London Transit,2234111,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,38,7.9,1.7,123.5,Rain,BUS3860,DRV8064
2025-10-27,3602,London Transit,2234372,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,64,5.7,3.1,208.0,Rain,BUS3144,DRV0697
2025-11-12,3602,London Transit,2234059,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,42,6.8,3.5,136.5,Cloudy,BUS8027,DRV6758
2025-09-19,3302,London Transit,2235032,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,38,7.7,1.7,123.5,Sunny,BUS0781,DRV9940
2025-11-07,3302,London Transit,2234508,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,48,5.4,3.5,156.0,Sunny,BUS7609,DRV4068
2025-10-10,3302,London Transit,2234304,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,52,4.3,1.1,169.0,Sunny,BUS4468,DRV9331
2025-11-04,3302,London Transit,2234284,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,54,5.9,2.9,175.5,Sunny,BUS0855,DRV9331
2025-11-06,3302,London Transit,2234052,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,49,4.6,4.6,159.25,Cloudy,BUS1558,DRV8064
2025-10-14,3302,London Transit,2234189,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,55,3.3,4.6,178.75,Rain,BUS4940,DRV8064
2025-11-11,3602,London Transit,2234479,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,57,3.5,2.6,185.25,Sunny,BUS9320,DRV0697
2025-10-06,3602,London Transit,2234050,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,48,7.0,1.9,156.0,Rain,BUS4123,DRV6758
2025-10-13,30,London Transit,2231478,4B White Oaks Mall via Downtown,0,04,04,Route 4,,3,A685BC,75682,301,0,0,1,0,50,4.9,3.3,162.5,Sunny,BUS2976,DRV7881
2025-09-26,3602,London Transit,2234092,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,47,6.1,0.0,152.75,Sunny,BUS3496,DRV6758
2025-10-16,3302,London Transit,2234175,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,64,8.3,2.8,208.0,Sunny,BUS3280,DRV8064
2025-10-26,6404,London Transit,2235385,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,39,3.0,2.5,126.75,Cloudy,BUS3056,DRV5596
2025-11-04,3302,London Transit,2235073,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,35,4.5,2.3,113.75,Cloudy,BUS2263,DRV9940
2025-11-21,3602,London Transit,2234374,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,58,4.6,2.9,188.5,Sunny,BUS4068,DRV0697
2025-10-06,3302,London Transit,2234119,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75744,88,0,0,1,0,49,5.0,3.7,159.25,Rain,BUS7836,DRV8064
2025-10-08,3302,London Transit,2234075,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,43,10.5,4.4,139.75,Sunny,BUS1476,DRV8064
2025-10-21,3302,London Transit,2234355,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,53,0.0,4.8,172.25,Windy,BUS0543,DRV4068
2025-10-30,3302,London Transit,2235034,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,59,8.8,3.3,191.75,Sunny,BUS1658,DRV9940
2025-09-17,3302,London Transit,2235087,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,27,6.0,3.4,87.75,Sunny,BUS9632,DRV9940
2025-11-15,3903,London Transit,2234215,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,0,1,54,5.4,6.2,175.5,Cloudy,BUS0856,DRV1714
2025-11-10,3302,London Transit,2234143,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,51,6.9,4.1,165.75,Windy,BUS5020,DRV8064
2025-10-01,3302,London Transit,2234310,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,56,3.3,2.3,182.0,Rain,BUS1210,DRV9331
2025-11-09,6404,London Transit,2235380,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,59,4.3,2.2,191.75,Sunny,BUS0789,DRV5596
2025-11-03,3302,London Transit,2235162,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,38,2.7,3.6,123.5,Sunny,BUS1828,DRV9940
2025-09-16,3302,London Transit,2235147,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,61,5.8,3.0,198.25,Sunny,BUS8271,DRV9940
2025-09-24,3302,London Transit,2234178,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,42,4.1,1.9,136.5,Rain,BUS0938,DRV8064
2025-09-15,3302,London Transit,2234347,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,42,4.8,5.2,136.5,Sunny,BUS9496,DRV4068
2025-11-04,3302,London Transit,2235086,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,41,8.3,1.8,133.25,Sunny,BUS7096,DRV9940
2025-11-07,3602,London Transit,2234063,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,41,4.9,2.5,133.25,Rain,BUS4267,DRV6758
2025-10-10,3302,London Transit,2234415,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,60,7.5,1.4,195.0,Sunny,BUS1982,DRV4068
2025-10-28,3302,London Transit,2235037,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,50,6.2,0.3,162.5,Sunny,BUS0545,DRV9940
2025-10-08,3302,London Transit,2234145,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,61,2.6,4.9,198.25,Sunny,BUS6325,DRV8064
2025-11-03,3302,London Transit,2234061,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,51,2.7,2.9,165.75,Cloudy,BUS5599,DRV8064
2025-11-18,3302,London Transit,2235026,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,45,5.6,4.0,146.25,Sunny,BUS3061,DRV9940
2025-09-15,3302,London Transit,2234357,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,50,4.6,2.6,162.5,Snow,BUS8474,DRV4068
2025-11-20,3602,London Transit,2234364,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,43,6.2,3.6,139.75,Rain,BUS6492,DRV0697
2025-10-01,3602,London Transit,2234055,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,49,4.4,3.0,159.25,Sunny,BUS8818,DRV6758
2025-10-27,3302,London Transit,2234306,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,41,7.5,1.0,133.25,Sunny,BUS0373,DRV9331
2025-11-21,3302,London Transit,2234349,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,63,4.9,2.1,204.75,Cloudy,BUS3972,DRV4068
2025-10-23,3302,London Transit,2234115,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,56,6.8,0.0,182.0,Sunny,BUS6926,DRV8064
2025-10-04,3903,London Transit,2235260,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,52,10.7,0.1,169.0,Cloudy,BUS7492,DRV5899
2025-10-12,6404,London Transit,2234564,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,0,1,41,3.2,3.7,133.25,Rain,BUS8107,DRV5995
2025-11-01,3903,London Transit,2235238,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,61,8.9,4.0,198.25,Sunny,BUS9151,DRV5899
2025-11-09,6404,London Transit,2235371,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,44,3.4,2.3,143.0,Cloudy,BUS3382,DRV5596
2025-11-22,3903,London Transit,2235211,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,44,4.2,5.6,143.0,Windy,BUS3368,DRV5899
2025-09-26,3302,London Transit,2234064,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,38,6.9,0.0,123.5,Sunny,BUS9592,DRV8064
2025-11-17,3302,London Transit,2234101,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,45,3.1,4.9,146.25,Rain,BUS5111,DRV8064
2025-11-05,3602,London Transit,2234422,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,51,10.1,2.6,165.75,Sunny,BUS4978,DRV0697
2025-10-29,3302,London Transit,2234124,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,45,2.4,2.5,146.25,Rain,BUS4302,DRV8064
2025-11-12,3302,London Transit,2235154,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,38,3.6,4.1,123.5,Cloudy,BUS1508,DRV9940
2025-10-06,3302,London Transit,2235154,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,62,4.7,3.3,201.5,Sunny,BUS1508,DRV9940
2025-10-13,30,London Transit,2236552,15B Cranbrook and Commissioners via Downtown,0,15,15,Route 15,,3,03B9BD,75784,229,0,0,1,0,54,6.8,3.1,175.5,Sunny,BUS9535,DRV9220
2025-09-19,3602,London Transit,2234126,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,47,7.9,3.3,152.75,Sunny,BUS8172,DRV6758
2025-11-19,3302,London Transit,2235065,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,44,6.9,3.2,143.0,Sunny,BUS4558,DRV9940
2025-10-25,3903,London Transit,2235182,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,53,6.7,3.4,172.25,Cloudy,BUS6595,DRV5899
2025-11-10,3302,London Transit,2234285,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,51,2.3,0.8,165.75,Rain,BUS7232,DRV9331
2025-11-07,3302,London Transit,2234283,Fanshawe College via Oxford,0,104,104,Route 104,,3,A685BC,75748,194,0,0,1,0,52,5.4,3.9,169.0,Sunny,BUS5668,DRV9331
2025-11-13,3302,London Transit,2234175,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,59,9.7,1.7,191.75,Sunny,BUS3280,DRV8064
2025-11-17,3302,London Transit,2234442,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,53,7.6,3.2,172.25,Cloudy,BUS9612,DRV4068
2025-10-03,3302,London Transit,2234164,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,49,6.0,3.1,159.25,Rain,BUS9123,DRV8064
2025-09-17,3302,London Transit,2234134,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,64,7.1,3.1,208.0,Sunny,BUS8111,DRV8064
2025-11-17,3302,London Transit,2234298,Downtown via Oxford,1,104,104,Route 104,,3,A685BC,75751,191,0,0,1,0,47,4.6,3.2,152.75,Cloudy,BUS9473,DRV9331
2025-09-28,6404,London Transit,2235366,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,0,1,45,7.0,3.3,146.25,Rain,BUS8470,DRV5596
2025-10-23,3302,London Transit,2235159,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,49,6.0,3.3,159.25,Rain,BUS4191,DRV9940
2025-10-15,3302,London Transit,2235156,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,42,5.8,0.0,136.5,Rain,BUS2188,DRV9940
2025-11-14,3302,London Transit,2234151,Natural Science via Western/Wharncliffe,1,102,102,Route 102,,3,75AAAE,75745,126,0,0,1,0,45,4.5,5.0,146.25,Cloudy,BUS1461,DRV8064
2025-11-21,3302,London Transit,2235059,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,63,1.3,4.9,204.75,Sunny,BUS6874,DRV9940
2025-10-09,3302,London Transit,2235045,Natural Science via Sarnia,0,127,127,Route 127,,3,9F93A5,75766,79,0,0,1,0,41,6.5,4.4,133.25,Sunny,BUS6674,DRV9940
2025-10-09,3602,London Transit,2234367,Natural Science via Richmond,0,106,106,Route 106,,3,D6DF21,75752,70,0,0,1,0,51,4.2,3.8,165.75,Sunny,BUS9725,DRV0697
2025-09-25,3602,London Transit,2234092,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,38,6.1,4.2,123.5,Rain,BUS3496,DRV6758
2025-10-04,3903,London Transit,2234196,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,0,1,52,4.6,2.4,169.0,Sunny,BUS2575,DRV1714
2025-10-13,30,London Transit,2230956,Downtown via Hamilton,0,03,03,Route 3,,3,BCA387,75676,128,0,0,1,0,45,8.9,3.6,146.25,Sunny,BUS5939,DRV4357
2025-11-22,3903,London Transit,2235249,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,46,5.4,3.3,149.5,Rain,BUS2443,DRV5899
2025-09-30,3302,London Transit,2235146,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,1,0,57,7.3,2.4,185.25,Sunny,BUS2161,DRV9940
2025-09-22,3602,London Transit,2234475,Downtown via Western & Wharncliffe,1,106,106,Route 106,,3,D6DF21,75754,102,0,0,1,0,45,5.9,5.1,146.25,Sunny,BUS9516,DRV0697
2025-10-06,3302,London Transit,2234082,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,41,5.0,3.3,133.25,Sunny,BUS5240,DRV8064
2025-09-22,3302,London Transit,2234097,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,48,5.4,3.4,156.0,Sunny,BUS7116,DRV8064
2025-10-13,30,London Transit,2240836,Alumni Hall via Aldersbrook,1,31,31,Route 31,,3,26AB6B,75889,133,0,0,1,0,35,4.2,3.4,113.75,Sunny,BUS6876,DRV4348
2025-11-11,3602,London Transit,2234100,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,44,5.0,0.0,143.0,Sunny,BUS2426,DRV6758
2025-09-30,3302,London Transit,2234066,Downtown via Richmond,0,102,102,Route 102,,3,75AAAE,75743,96,0,0,1,0,43,7.0,1.1,139.75,Snow,BUS5863,DRV8064
2025-11-16,6404,London Transit,2235381,Capulet Lane via Sarnia,1,127,127,Route 127,,3,9F93A5,75767,79,0,0,0,1,59,5.4,2.9,191.75,Sunny,BUS8118,DRV5596
